firm_id,year,state,cost,wage,rental_rate,epsilon,kappa,alpha,A,Lbar,rho,sales_weight,payroll_weight,property_weight,FA_tax_rate,separate_acct_tax_rate,sales_tax_rate,payroll_tax_rate,optimal_price,optimal_quantity_consumed,optimal_quantity_produced,optimal_state_revenue,optimal_state_cost,optimal_profits,optimal_state_profits,price_Fajgelbaum_et_al,quantity_Fajgelbaum_et_al,revenue_Fajgelbaum_et_al
1,0,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0274399613645344,0,1.0379760340105941,0.8729878686357629,0.9745975883280554,0.9061404856259108,0.7071673938992781,1.002863230691395,0.19897308126832447,,,
1,0,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,1.0000000037638912,0.9999999963588094,0.9745975369852132,1.0000000001227005,0.7071673566448919,1.002863230691395,0.29283263340217536,,,
1,0,3,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,1.0000000037638912,0.9999999963588095,0.9745975869053989,1.0000000001227007,0.7071673928669979,1.002863230691395,0.2928325971800694,,,
1,0,4,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,1.0000000037638912,0.9999999963588094,0.9745975619670018,1.0000000001227005,0.7071673747716873,1.002863230691395,0.29283261527537996,,,
1,0,5,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,1.0000000037638912,0.9999999963588094,0.9745975698020165,1.0000000001227005,0.7071673804567771,1.002863230691395,0.2928326095902902,,,
1,1,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.35,0,0.0,0,1.0000000037495216,0.9999999963893994,0.9999999863086563,1.0000000001389209,0.7255993836902016,0.17836040069166753,0.27440060639486363,,,
1,2,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.35,0,0.0,0,1.0209672393206093,0.927167280869996,0.9981635396061836,0.9466074191382358,0.724266857252321,0.38487007490796477,0.22234055160062705,,,
1,2,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9818173763684329,1.0691598275389151,0.9981635587205373,1.0497196967927838,0.7242668711217034,0.38487007490796477,0.32545281578040275,,,
1,3,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.35,0,0.0,0,1.0270042559988621,0.9074590724318236,0.998462337152525,0.9319643295322625,0.7244836648670946,0.590878894489617,0.2074806543184703,,,
1,3,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.988263366824528,1.0439640332508762,0.9984623933192768,1.0317114103442244,0.7244837056217115,0.590878894489617,0.30722769476626155,,,
1,3,3,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9882633668245279,1.043964033250877,0.9984623983791813,1.031711410344225,0.72448370929318,0.590878894489617,0.30722769109479353,,,
1,4,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.35,0,0.0,0,1.031557017173685,0.8929483289767772,0.9989423351814846,0.9211271147295107,0.7248319516221382,1.0026381480872149,0.19629515271437215,,,
1,4,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9931300844530956,1.0254408057639468,0.9989423217927169,1.0183961140299989,0.7248319419072431,1.0026381480872149,0.2935641621169405,,,
1,4,3,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9931300844530958,1.0254408057639461,0.9989422883473318,1.0183961140299984,0.7248319176392588,1.0026381480872149,0.2935641863849241,,,
1,4,4,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9931300844530957,1.0254408057639466,0.9989423401896145,1.0183961140299989,0.7248319552560392,1.0026381480872149,0.29356414876814396,,,
1,4,5,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9931300844530956,1.0254408057639468,0.9989422564385212,1.0183961140299989,0.7248318944862135,1.0026381480872149,0.29356420953797,,,
1,5,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.35,0,0.0,0,1.0348248572677734,0.8827148604533747,0.9994243740979276,0.9134552794768059,0.7251817192459911,2.0317547172538686,0.1882735498045669,,,
1,5,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9966262104727764,1.012392119849982,0.9994243972698185,1.0089765219185884,0.7251817360595241,2.0317547172538686,0.2837947758177215,,,
1,5,3,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9966262104727763,1.0123921198499826,0.9994244037343878,1.0089765219185889,0.7251817407502181,2.0317547172538686,0.2837947711270279,,,
1,5,4,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9966262104727764,1.012392119849982,0.999424352452157,1.0089765219185884,0.7251817035398117,2.0317547172538686,0.28379480833743387,,,
1,5,5,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9966262104727763,1.0123921198499826,0.9994244170044925,1.0089765219185889,0.7251817503790112,2.0317547172538686,0.2837947614982348,,,
1,5,6,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.25,0,0.0,0,0.9966262104727764,1.012392119849982,0.9994243740912838,1.0089765219185884,0.7251817192411704,2.0317547172538686,0.2837947926360752,,,
